P	Spieckermann et al. [20] proposed branch-and-bound algorithms to solve the same problem.
O	Escudero [6] defined a SOP as an asymmetric Hamiltonian path problem with precedence constraints.
O	Ascheuer [1] proved that the SOP is nondeterministic polynomial-time hard (NP-hard) and closely related to the asymmetric traveling salesman problem with precedence constraints
P	In particular, Chen and Smith [3] proposed a genetic algorithm (GA) solution, and Gambardella and Dorigo [9] applied an ant colony optimization (ACO) algorithm to the SOP. 
O	More detailed explanations of these algorithms are provided by Fox et al. [8] and Ying and Lin [22]. 
P	Lin et al. [15] formulated a 0–1 integer programming model for the color batching problem in selectivity banks and developed a nested ACO algorithm.
P	Recently, Sun et al. [21] also studied the color batching problem in selectivity banks.
P	They compared their algorithms (the arraying heuristic for 1-to-M conveyor systems and the shuffling heuristic for M-to-1 conveyor systems) and proved that their algorithms are comparable with both an exact branch-and-bound algorithm proposed by Spieckermann et al. [20] and a nested ACO algorithm developed by Lin et al. [15] with much quicker (less than 0.4 s) computation time.
P	Murata et al. [19] showed that a two-point crossover operation is effective for the flow shop scheduling problem.
O	An indication of its difficulty is given by the fact that the famous 10-job 10-machine instance formulated for the first time by Muth and Thompson [1] was exactly solved by Carlier and Pinson [2], with a branch and bound algorithm that required about 17895 seconds (about 5 hours) of computing time on a PRIME 2655 computer.
P	With regard to a literature review of JSS, Jain and Meeran [3] had provided a comprehensive overview of the progress, the techniques and the researchers involved in the classical JSS problem in 1990.
O	For example, Zhang et al. [4] developed a Tabu Search (TS) metaheuristic with delicate neighbourhood structure and fast evaluation strategies for JSS. 
P	Furthermore, Zhang et al. [5] developed a hybrid metaheuristic by combining Simulated Annealing (SA) with TS to obtain high-quality JSS solution within reasonable CPU times.
P	Udomsakdigool and Kachitvichyanukul [6] developed an Ant Colony Optimisation (ACO) algorithm with several specific features designed for JSS.
P	Huang and Liao [7] developed a hybrid metaheuristic for JSS by combining ACO and TS mechanisms. 
O	Rego and Duarte [8] developed an efficient algorithm for JSS by combining the Shifting Bottleneck Procedure (SBP) algorithm with a Filter- &-Fan search procedure. 
P	Hasan et al. [9] developed a memetic algorithm (MA) with some priority rules for solving JSS.
O	Lin et al. [10] developed a new Particle Swarm Optimisation (PSO) algorithm with a multi-type individual enhancement scheme for JSS.
P	Yin et al. [11] developed a discrete Artificial Bee Colony (DABC) algorithm for JSS.
P	Nasiri and Kianfar [12] developed an efficient TS metaheuristic with six types of neighbourhood moves for JSS.
P	Peng et al. [13] presented an efficient TS metaheuristic with a path relinking procedure for JSS. 
P	Amirghasemi and Zamani [14] developed a fast genetic algorithm with the use of elite pool to obtain the optimal solutions of some well-known benchmark JSS instances within several seconds.
P	An initial survey for this research area was given by Hall and Sriskandarajah [19].
O	Regarding the solution techniques, Mascis and Pacciarelli [20] studied the BJSS and NWJSS problems by means of alternative graph, which is an extension of the classical disjunctive graph. 
P	Furthermore, Meloni et al. [21] presented a rollout metaheuristic for the BJSS and NWJSS problems. 
P	Mati et al. [22] investigated a multi-resource BJSS problem, in which every operation simultaneously requires several resources such that deadlocks can be avoided.
P	Brucker and Kampmeyer [23] proposed a tabu search (TS) metaheuristic algorithm for a cyclic BJSS problem.
P	Gröflin and Klinkert [24] devised a TS metaheuristic algorithm based on an extended graph model to solve BJSS efficiently.
P	Samarghandi and ElMekkawy [25] developed a genetic algorithm to solve a two-machine NWJSS problem with a single sever and setup times.
P	Pranzo and Pacciarelli [26] developed an iterated greedy algorithm to solve to two variants of BJSS with swap allowed and without swap allowed.
P	The idea of FJSS was first introduced by Brucker and Schlie [27] has become an entity of intensive research due to its usefulness in real-world production environment.
P	Brandimarte [28] proposed a two-level hierarchical approach for FJSS by tackling machine assignment and operation scheduling separately.
P	Pezzella et al. [29] presented an efficient genetic algorithm with different selection and reproduction mechanisms for FJSS.
P	Gao et al. [30] used the special chromosome structure and advanced operators to develop a hybrid genetic and variable neighbourhood descent algorithm for FJSS.
P	Xing et al. [31] developed a Knowledge-Based ACO algorithm for FJSS by providing an effective integration between ACO and knowledge model. 
P	Bozejko et al. [32] developed a double-level parallel metaheuristic approach with machine selection module and operation scheduling module for solving FJSS.
P	Zhang et al. [33] solved FJSS by developing an effective genetic algorithm based on an improved chromosome representation and diverse crossover and mutation operators.
P	Yuan and Xu [34] developed a hybrid evolutionary-based memetic algorithm with harmony search and large neighbourhood search to solve large-scale FJSS instances.
P	Türkyılmaz and Bulkan [35] developed a hybrid genetic algorithm with variable neighbourhood search for FJSS with the objective of minimising total tardiness.
P	González et al. [36] developed a scatter search metaheuristic algorithm with effective neighbourhood structure to solve FJSS.
P	Jia and Hu [37] solved a multi-objective FJSS problem by a path-relinking TS algorithm with the mechanism of back-jump tracking.
O	For example, Toba [39] indicated from an application in semi-conductor industry that “Buffers accommodate lots (products) waiting at processing equipment units and supply the lots to the equipment units when they are ready to process them.
N	Brucker and Kampmeyer [23] indicated that a feasible solution may be represented by the machine sequences of the jobs but the buffers should be incorporated in the solution representation. 
O	Brucker et al. [40] investigated the LBJSS problem by classifying the buffering requirements into the following three types.
P	Introduced by Glover [42], TS metaheuristic consists of several elements called the initial solution, move, neighbourhood, searching strategy, memory, aspiration function, stopping rules, etc. 
P	SA metaheuristic introduced by Kirkpatrick et al. [43] also provides an effective mechanism to avoid getting trapped at a local optimum by using a probabilistic threshold to accept a neighbour that worsens the objective value. 
O	Under such circumstances, Yang et al. [66] show that the formulae derived for the standard M/M/C queueing models fail to provide satisfactory estimates of the system performance.
O	The earlier works on the M/G/C queues include Takahashi [53], which provides approximate formulae for the first two moments of waiting times. 
P	Hokstad [22] proposes an approximation based on Laplace transform for the steady-state queue length distribution.
P	Several approximations in both light and heavy traffics are introduced and tested by Boxma et al. [3], Tijms et al. [55], and Kimura [33,36].
O	Recognizing that most of the earlier approximations fail when both the number of servers (C) and the coefficient of variation (CV) are large, especially when traffic intensity is low, Ma and Mark [42] present a computationally efficient approximation for the mean queue length of M/G/C queues.
O	Mandelbaum and Schwartz [43] show that results on M/G/C queues are highly sensitive to the service time distribution.
O	Whitt [60,61] uses an infiniteserver approximation and notes that the quality of approximation varies across different performance measures.
P	This regime, also known as the Halfin-Whitt regime, is introduced by Halfin and Whitt [17] in the analysis of a G/M/C queue. Several extensions are developed by Puhalskii and Reiman [47], Whitt [63,64], Jelenkovic et al. [28], Mandelbaum and Momcilovic [44], and Reed [48].
O	Queueing theory dates back to the works by Erlang in the early 1900 s, and its theoretical development has grown substantially since 1950 s with the advances in Operations Research [18].
O	Readers can refer to Lakshmi and Iyer [39] for a comprehensive taxonomy of queueing applications in healthcare services and to Gans et al. [9] for applications in call centers.
O	While there are many studies on the single-server transient queues, such as Abate and Whitt [1], Bertsimas and Nakazato [2], Gong and Hu [10], Lee and Roth [41] and Wang [58], few studies exist on the multi-server transient queues.
O	Kelton and Law [31] and Murray and Kelton [46] use an embedded discrete-time Markov chain to calculate the probability of transient queuelength of M/Ph/C queues with exponential inter-arrival times and phase-type service times.
P	Chaudhry and Zhao [7] provide an analysis of a transient queue with finite queue capacity.
O	Whitt [62] analyzes the steady-state and transient performance of an M/G/C queue with a heavy-tailed service time distribution, and shows that the waiting time distribution is also heavy-tailed.
O	Using backward equations of Markov skeleton processes, Hou et al. [23] study the queue-length distribution of a transient G/G/C queue.
O	Ibrahim and Whitt [24] highlight that timevarying arrival rate can introduce significant errors in the estimation of queue length and waiting time when the system experiences alternating periods of overload and underload.
O	A pioneering work in this area is by Jagerman [27], which estimates the blocking probabilities using a non-stationary Erlang loss model by substituting the expected number of busy servers at specific time points obtained from a non-stationary infinite server model for the system load in a corresponding stationary finite server model.
P	Ingolfsson et al. [25] provide a survey and comparison of several exact and approximation methods for the non-stationary M/M/C systems. 
N	More recent studies by Jimenez and Koole [30] and Stolletz [50] address temporarily overloaded systems in which earlier models do not offer accurate results.
O	Margolius [45] derives an integral equation for the transient probabilities and mean queue-length of a non-stationary M/M/C queue.
O	Several studies also exist for queues with Erlang service times [8], general interarrival and/or service times [16,29]. 
P	Alternating Conditional Expectation (ACE) is an advanced nonlinear regression technique developed by Breiman and Friedman [5] who won the 1985 best JASA Theory and Methods paper award for their work.
P	The reader is referred to Sum et al. [51] for further details on the superiority of ACE over the standard Ordinary Linear Regression (OLR) technique.
O	A simulation model of a multi-server system with a single queue is built using the simulation software ARENA [32].
O	Inter-arrival times of customers are thus still often assumed to be exponential given the dearth of empirical evidence to suggest otherwise [40].
O	Following the results of a previous study [66], four independent factors are chosen to represent systems with opening and closing of the system: 
N	The results affirm the findings of Ho and Lau [21] that system performance is affected primarily by the coefficient of variation of its service time distribution but not by its skewness, kurtosis or other shape parameters.
P	Recently, Bertazzi et al. [5], Solyalı et al. [23] and Coelho et al. [10] have solved DSIRPs with the goal of minimizing the total inventory, distribution and shortage cost. 
O	Moin et al. [18] consider a deterministic scenario and develop a hybrid genetic algorithm for the multi-product multi-period IRP.
P	Salhi et al. [21] solved a multi-depot IRP using a giant tour for each depot which was later improved by local search. 
P	Bertazzi et al. [5] have formulated the SIRP as a dynamic program and have solved it by means of a heuristic rollout algorithm, sampling unknown demands and solving a series of deterministic instances.
P	Finally, Coelho et al. [10] proposed a rolling horizon algorithm to solve the DSIRP.
P	For the periodic review inventory system, Wensing [24] describes three policies. One is the OU which refers to a (t S, ) system
P	Simic and Simic [22] argue that for complex optimization problems such as the IRP, hybrid methods with techniques such as artificial neural networks, genetic algorithms, tabu search, simulated annealing and evolutionary algorithms can be successfully applied.
O	Genetic algorithms have been employed by Christiansen et al. [6] and Liu and Lee [15], who clustered customers in geographical areas to serve them together.
O	Local search operators were explored by Javid and Azad [13] and Qin et al. [19], who changed the delivery schedule for customers and adjusted the quantities delivered accordingly. 
O	Li et al. [14], Liu and Lin [16] and Sajjadi and Cheraghi [20] used simulated annealing to integrate location decisions into the IRP.
P	Adaptive large neighborhood search [8] and a hybrid of mathematical programming and local search [3] have also been used.
P	Finally, exact methods relying on branch-and-cut [2,7] and branch-cut-and-price [11] have also been developed.
P	We have used the large dataset of instances from Coelho et al. [10].
P	Note that the average solution provided by Coelho et al. [10] is 69 349.97, and hence all three new policies were able to outperform it
N	Obviously, this policy does not perform well and its costs are significantly higher than those of Coelho et al. [10] (Table 3).
P	The reduction of the average total cost from the 0.5Ci to 1.0Ci policies are very similar and yield the best comparison against the results of Coelho et al. [10].
O	The difference in these values arises in the average stockout: while in Coelho et al. [10] there is no stockout, in our policies low values are obtained. 
O	Coelho et al. [10] used transshipments and direct deliveries to mitigate stockouts after deliveries and demand realization (similar to a recourse function).
N	Overall, the fixed quantity policy does not outperform the solutions obtained by Coelho et al. [10].
O	Moreover, all three policies have outperformed the solutions of Coelho et al. [10], with an average total cost reduced by about 20%
N	These are reported in Table 7 and show that our algorithms can always find better solutions than those of Coelho et al. [10].
O	It is relevant to notice that the running times remain low even when the size of the instance increases, unlike the method of Coelho et al. [10].
P	Those of Coelho et al. [10] increase significantly faster, reaching more than 400 s.
O	These techniques range from studying centrality measures [13] to building complex probabilistic models describing network structure and formation [4,46,5].
O	The science of SNA encompasses a set of techniques for modeling network-based systems (see Wasserman and Faust [55] for SNA motivation and position statement).
O	In 2003, in a study of 816 organization founding teams, Ruef et al. showed that homophily and network constraints are the key factors defining team composition [48]. 
O	In a more recent study of 2349 open-source software (OSS) development teams, Hahn et al. reported positive correlations between the developers' decisions to join project teams, the collaborative ties with project initiators and the perceived status of other (non-initiator) members [29].
P	Zhu et al. investigated the impacts of personal and dyadic motives on team formation [60]. 
O	Kim et al. presented a Parallel Balanced Team Formation (PBTF) problem and employed MapReduce to solve PBTF variations considering the diversity of team members' skills including task-handling and communication abilities [34].
O	Agrawal et al. presented MaxTeam and MaxPartition to model problems in a similar setting [2].
P	A large branch of SNA literature develops Exponential Random Graph Models [46].
P	Stochastic actor-based models introduced by Snijders et al. [53] are also widely used; they also successfully utilize network structures based on individuals' attributes. 
P	Snijders et al. [53] were the first to focus research attention on individuals' local networks. 
P	Proposed by Lin and Kernighan [38], the idea was revised and implemented in an exceptionally effective heuristic Lin–Kernighan–Helsgaun (LKH) for symmetric TSP by Helsgaun [30].
O	In this study, a SGA with the following operators and parameter setting is implemented (for more details, see Chatterjee et al. [16]).
O	One of the reasons that has been stated by Kumar et al. [25] is: “the selected suppliers may impose several constraints on the supplying process to meet their own minimum or maximum order quantities that are based on their production capacity.”
O	Nonetheless, Costantino and Pellegrino [7] showed the advantages of adopting the multi-sourcing strategy especially in risky environments.
O	According to Aissaoui et al. [1], there are three major questions raised in VSP: (1) What product to order? (2) In what quantities and from which supplier(s) to order a product? In which periods to order a product? Here, the question arises what the relationship between VSP under the multi-sourcing strategy and the ordered quantity decisions is.
P	The review of the works on the VSP models presented by Deshmukh and Chaudhari [11] confirms the above gaps.
O	The VSP has been the area of focus since 1960 s when Dickson [13] published his work on the analysis of vendor selection systems and decisions. 
O	Weber et al. [46] reviewed 74 articles related to the vendor selection problem since 1966.
P	Recently, Deshmukh and Chaudhari [11] have provided a review on supplier selection criteria and methods.
O	Turner [41] introduced a single-objective linear programming model for British Coal in order to minimize the total discounted price under the vendor capability, maximum, and minimum order quantities.
P	Based on the concept of ownership's total cost, Degraeve et al. [10] developed a mathematical programming model as a basis to compare VSP models.
P	Kumar et al. [25] proposed a fuzzy programming model for a VSP with three important goals of quality-maximization, cost-minimization, and maximization of on-time delivery.
P	Moreover, a combinatorial optimization model for a two-stage VSP with outsourcing was 44 A.H. Niknamfar, S.T.A. Niaki / Computers & Operations Research 76 (2016) 43–59 presented by Cao and Wang [6].
P	Wang et al. [43,44] introduced two models for the VSP in order to maximize the total quality level, where the important issues such as quality, budget, and demand were fuzzy variables.
O	In addition, a VSP with fuzzy goals was modeled by Díaz-Madroñero et al. [12], in which the goals were to minimize the total ordering costs, the number of rejected items, and the number of late delivered items under several constraints.
P	Xu and Yan [47] formulated the VSP in a bi-fuzzy environment and utilized a chance-constrained programming and a particle swarm optimization to solve the problem.
P	Furthermore, the VSP under lean procurement environments was presented by Yu et al. [53]. 
P	More recently, Zerbini and Borghini [54] developed a relationship between the release capacity concept and the vendor selection process. 
O	Pan [29] presented a linear programming model in a multiple sourcing strategy to determine suppliers along with their allocated order quantities. 
P	Ghodsypour and O'Brien [19] developed a multi-criteria mixed integer non-linear programming model to solve a VSP under the multisourcing strategy and capacity constraints.
P	Basnet and Leung [3] presented a multi-period inventory lot-sizing scenario for the VSP where multiple products and vendors were assumed and each product could be sourced from a set of approved vendors.
P	A multi-objective optimization model for the VSP was introduced by Wadhwa and Ravindran [42].
P	Burke et al. [5] introduced a single period, single product sourcing decisions under demand uncertainty to explore the impact of minimum supplier order quantities on both single and multiple sourcing strategies.
P	An integrated VSP and order allocation problem was studied by Faez et al. [17], in which a fuzzy case-based reasoning was utilized as a solution approach. 
P	Keskin et al. [22] developed an integrated VSP and inventory optimization model and solved it using the generalized benders decomposition method.
P	Fang et al. [18] studied the performance of different sourcing strategies such as single, dual, multiple, and contingent sourcing in a supply risk management problem.
P	A coordination strategy was proposed by Yin et al. [50] to integrate business decisions and manufacturing planning in supply chain management.
P	Later, Yin and Nishi [49] presented quantity discount models that determine contracting suppliers, production quantities, and inventory.
O	To name of a few recent and relevant works, Ayhan and Kilic [2] proposed a two-stage approach for the supplier selection problem in multi-item/multi-supplier environment with quantity discounts. 
O	In addition, Yin et al. [51] studied a game-theoretic model for the supply chain coordination problem involving one manufacturer and multiple suppliers with quality variations under demand uncertainty. 
O	More recently, Ekici et al. [15] considered a duopolistic market of suppliers competing for the business of a retailer.
P	The model presented by Keskin et al. [22] is considered as a base to formulate this closer to reality problem.
P	Recently, Wang et al. [45] developed a probability estimation operator in DE to solve a binarycoded problem.
P	Moreover, GA proposed in Deb et al. [9] is one of the most credible algorithms developed based on genetic algorithm [36]. 
O	In order to demonstrate the applicability of the proposed model and to assess the performances of the solution methodologies, several problems with different numbers of vendors, stores, and products are considered based on the information given by Keskin et al. [22].
O	Besides, the lower and the upper bounds of some of these ranges are selected based on the presented case in Keskin et al. [22] as well as the one in Yu et al. [53].
P	Synchronous flow shops were first discussed by Kouvelis and Karabati [14].
P	Soylu et al. [17] present a branch-and-bound approach as well as several heuristics to minimize the makespan in synchronous flow shops.
O	In Huang [10], rotating production units with synchronous movement and a loading/unloading (L/ U) station are considered.
N	Our work is further motivated by a practical application studied in Waldherr and Knust [22].
O	In the practical application from [22] two of the eight machines are dominating.
P	For example, efficiently solvable cases can be found in Monma and Rinnooy Kan [16], Ho and Gupta [9], Xiang et al. [25].
O	In Wang and Xia [24] dominating machines in no-wait flow shops are investigated.
O	Complexity results for synchronous flow shop problems with dominating machines can be found in [23].
O	For a general survey on vehicle problems see Toth and Vigo [18], problems with unit demands were, for example, considered in Campos et al. [2] and Angel et al. [1].
O	The special arc costs in our application are the same as those considered by Gilmore and Gomory [8] for the traveling salesman problem.
P	This polynomially solvable case of the TSP has received a lot of attention in the literature, cf. Chandrasekaran [3], Kabadi and Baki [12], Kabadi [11], Kao and Sanghi [13], and Vairaktarakis [19,20].
P	With each sequence a corresponding (left-shifted) schedule is associated in which each operation starts as early as possible (cf. Waldherr and Knust [23]).
O	Since this constant is sequence-independent and adding a constant to the makespan objective does not change an optimal sequence, in this situation we may even assume that all processing times on the non-dominating machines are equal to zero (cf. Waldherr and Knust [23]).
O	If we additionally set a b 0 0 = ≔0, this TSP is a so-called “large TSP” (cf. van Dal et al. [21]) which can be solved in 6( ) n n log time by the algorithm of Gilmore and Gomory [8].
P	As described above, this can efficiently be done by the algorithm of Gilmore and Gomory [8].
P	At first we recall a MIP formulation proposed in Kouvelis and Karabati [14] for the general synchronous flow shop problem without dominating machines.
N	If we used the classical 6(2 ) n subtour elimination constraints from Dantzig et al. [5], the resulting models could not be solved for n > 20
O	In the MTZ-constraints (Miller et al. [15]), n additional variables ∈ [ ] κ u 1, i n are introduced denoting the position of node i N ∈ in its tour.
O	In the two-commodity flow model by Finke et al. [7] 6(n )2 additional variables u v, ij ij for ij V i , , ∈ ≠ 0 j are introduced.
O	The Team Orienteering Problem (TOP) was first mentioned in Butt and Cavalier [7] as the Multiple Tour Maximum Collection Problem (MTMCP).
P	Later, the term TOP was formally introduced in Chao et al. [9].
P	TOP is a variant of the Vehicle Routing Problem (VRP) [4].
O	The resulted problem is known as the Orienteering Problem (OP), or the Selective Travelling Salesman Problem (STSP) (see the surveys by Feillet et al. [13], Vansteenwegen et al. [32] and Gavalas et al. [16]).
O	For example in Bouly et al. [5], the authors used TOP to model the schedule of inspecting and repairing tasks in water distribution.
O	A very similar application was described in Tang and Miller-Hooks [29] to route technicians to repair sites. 
O	In Souffriau et al. [26], Vansteenwegen et al. [31] and Gavalas et al. [16], the tourist guide service that offers to the customers the possibility to personalize their trips is discussed as variants of TOP/OP.
O	Many other applications include the team-orienteering sport game, bearing the original name of TOP, the home fuel delivery problem with multiple vehicles (e.g., Chao et al. [9]) and the athlete recruiting from high schools for a college team (e.g., Butt and Cavalier [7]).
P	Many heuristics have been proposed to solve TOP, like the ones in Archetti et al. [2], Souffriau et al. [27], Dang et al. [12] and Kim et al. [20]. 
P	Butt and Ryan [8] introduced a procedure based on the set covering formulation.
P	In Boussier et al. [6], the authors proposed a branch-and-price (B–P) algorithm in which they used a dynamic programming approach to solve the pricing problem.
P	Later, Poggi de Aragão et al. [25] introduced a pseudo-polynomial linear model for TOP and proposed a branch-cut-and-price (B–C–P) algorithm.
P	Afterwards, Dang et al. [11] proposed a branch-and-cut (B–C) algorithm based on a linear formulation and features a new set of valid inequalities and dominance properties in order to accelerate the solution process.
P	Recently, Keshtkarana et al. [19] proposed a Branch-and-Price algorithm with two relaxation stages (B–P–2R) and a Branch-and-Cut-and-Price (B–C–P) approach to solve TOP, where a bounded bidirectional dynamic programming algorithm with decremental state space relaxation was used to solve the subproblems
O	These five methods were able to prove the optimality for a large part of the standard benchmark of TOP [9], however there is a large number of instances that are still open until now. 
P	Furthermore, according to the recent studies of Dang et al. [12] and Kim et al. [20], it appears that it is hardly possible to improve the already-known solutions for the standard benchmark of TOP using heuristics.
O	Recently, Pferschy and Staněk [24] demonstrated on the Travelling Salesman Problem (TSP) that such a technique which was almost forgotten could be made efficient now a day with the impressive performance of modern solvers for Mixed-Integer Programming (MIP), especially with a careful control over the reinforcing of the subtour elimination. 
P	Some of these cuts were introduced and tested in Dang et al. [11] yielding some interesting results for TOP, this encourages us to implement them in our cutting plane algorithm.
O	The first GSEC experiment with OP were reported in Fischetti et al. [14].
P	We adapted the GSEC version from Dang et al. [11] formulated to TOP with a directed graph as follows.
P	Dang et al. [11] proposed in their paper a set of efficient dominance properties that aims to reduce the search space by bounding the characteristics of each tour or subset of tours.
P	Based on the experimental report in Dang et al. [11], we focus exclusively on solutions in which the profits of tours are in ascending order.
P	This is similar to the approach of Pferschy and Staněk [24] which was developed in the context of TSP.
O	Then the graphs of incompatibilities between customers and arcs are initialized, and some early cliques and independent sets are extracted from them using the metaheuristic described in Dang and Moukrim [10].
P	A feasible solution is generated using a heuristic of Dang et al. [12] and provided to the MIP solver as a starting solution.
O	Thus, our branching rules prioritize yir first then xijr (see Boussier et al. [6], Poggi de Aragão et al. [25]).
O	These customers are identified based on Definition 1: the required LB is computed using a constructive heuristic from Dang et al. [12] while the required UB is computed with our CPA, but now formulated for the instances X⧹{ }i .
O	The graphs are then made more dense 26 R. El-Hajj et al. / Computers & Operations Research 74 (2016) 21–30 using their definition: lower bounds LB X( ) are due to the results of Dang et al. [12], and UB X i j ( ∪ {[ ∼ ]}) and UB X i, j u, v ( ∪ {[( ) ∼ ( )]}) are computed with the CPA, while adding constraints (19)–(22) to construct the desired models.
O	For each vertex in the associate incompatibility graph, we determine a large maximal clique containing the vertex using the metaheuristic from Dang and Moukrim [10].
O	We used the same two-hours limit of solving time as in Boussier et al. [6], Poggi de Aragão et al. [25], of which at most a one-hour limit is given to generate all the efficient cuts
P	We evaluated our approach on a set of TOP instances proposed by Chao et al. [9].
O	Since Poggi de Aragão et al. [25] did not report the detailed results of their algorithm, we restricted our comparison to the results of the B–P algorithm of Boussier et al. [6], the B–C algorithm of Dang et al. [11] and the B–P–2R and the B–C–P algorithms of Keshtkarana et al. [19].
P	For B–P (see Boussier et al. [6]) the reported CPU is the time spent on solving both the master problem and the subproblems until the optimality is proven.
O	For B–P-2R and B–C–P (see Keshtkarana et al. [19]), the CPU time is reported for the whole solving process.
O	The B–P–2R and the B–C–P algorithms of Keshtkarana et al. [19] only had problems with the set 6, while they obtained the best results for the set 5.
P	Moreover, we can notice from Table 3 that our CPA was able to improve the upper bounds of respectively 32 and 27 instances more than the two algorithms of Keshtkarana et al. [19].
O	Those could include variants of TOP on arcs, such as the Team Orienteering Arc Routing Problem (TOARP) which was addressed in Archetti et al. [3].
P	On the other hand, by taking into consideration the time scheduling of the visits, the CPA can be extended to solve other variants of TOP and VRP, such as the Team Orienteering Problem with Time Windows and/or Synchronization Constraints (e.g., Labadie et al. [21], Souffriau et al. [28], Guibadj and Moukrim [18], Afifi et al. [1]).
O	Meara et al. [33] recently conservatively estimated the annually needed number of surgeries in China at 57 million, of which they considered 27 million to be unmet.
O	For instance Subramanian et al. [40] consider an application which includes no-show, cancellation and overbooking.
O	For instance, Karaesmen and Van Ryzin [20] present a two-stage stochastic program to model no-show and overbooking, where cancellations have become known in the second stage (as is partially the case in our model).
O	Lai and Ng [25] propose a stochastic network optimization model for hotel revenue management and use robust optimization techniques to deal with cancellations, no-show and over-booking of hotel guests
O	For instance LaGanga and Lawrence [24] and Berg et al. [4] use overbooking to hedge against patient no-show and present simulation results showing a significant improvement in access and provider productivity, while increasing both patient wait times and provider overtime.
O	With regard to surgery scheduling, May et al. [32] conclude from a literature review that ‘it remains to be seen if the existing results and observations regarding manufacturing replanning and rescheduling would extend to surgery’ (where rescheduling refers to the possibility to adjust the initial schedule during execution).
O	Mancilla and Storer [31], Denton et al. [12] and Berg et al. [4] simultaneously consider patient waiting time, resource idle time, and overtime.
P	Xiao et al. [47] propose an adaptive scheduling approach for a problem that is closely related to the one considered in this paper, yet without considering cancellation.3947: 
N	Stepaniak et al. [39] present a simulation study on cancellation, which they refer to as ‘patient rejection’.
O	Laporte and Louveaux [26] propose modified L-shaped decomposition with adjusted optimal cuts for two stage stochastic program with integer recourse.
P	Angulo et al. [1] alternately generate optimal cuts of the linear sub-problem and the integer sub-problem, which improves the practical convergence (see also [15,8]). 
P	We use Jensen's inequality [17] to upper bound the minus second (and third) stage cost, a technique that was proposed by Batun et al. [3].
O	For instance, Kumar and Gandhi [23] (India) report that 17.6% of scheduled surgeries are canceled on the day of surgery.
O	Several authors, e.g., Kumar and Gandhi [23], Kolawole and Bolaji [22] (Nigeria), Chiu et al. [10] (China), Chalya et al. [9] (Tanzania), analyze causes of cancellation, citing variations and prolonged durations of previous surgeries as a prime source.
N	A Daily Briefing [11] report discusses a case study in the USA in which 6.7% of scheduled surgeries in 2009 are canceled, one-third of which was due to hospital related causes, such as poor scheduling.
O	In addition, Yoon et al. [49] (Korea), Hussain and Khan [16] (Pakistan), Perroca et al. [37] (Brazil) and Fernando et al. [14] (UK) explore cancellations.
N	Jiang et al. [18] report that 12.88% of children's elective surgeries are canceled in Hunan children's hospital in 2010 due to emergent infection (70.30%), inappropriate preoperative preparation (15.12%), poor scheduling and other factors (14.58%). 
O	Jie et al. [19] take a statistical analysis on Guangdong General Hospital, which is a large general hospital, and show that the cancellation rate is at 11.2%.
O	(Economic reasons refer to the patients inability to pay.) Li et al. [27] study cancellation at Zunyi Medical College, and report as main causes of cancellation: upper respiratory tract infection (18.39%), high blood pressure (12.86%), lack of preoperative preparation (11.79%), and economic concerns (9.64%).
O	Xiang et al. [46] report a cancellation rate of 5.1% caused by recent changes in health conditions (55.8%), patients' determination changes (23.1%), and poor scheduling.
N	Zhang et al. [50] report a 2010 case study and find that the cancellation rate is 13.9%, due to illnesses (68.7%), exogenous cancellations (20.3%), and preoperative preparations (7.7%). 
P	The reader may refer to Xu et al. [48] for related work.
O	These constraints extend the results in Batun et al. [3] for our problem.
O	The general method for obtaining upper and lower bound estimates from the SAA of two-stage stochastic programs has been discussed in Mak et al. [30] and Kleywegt et al. [21].
O	Our overall L-shaped algorithm follows the same general structure as the algorithm described in Angulo et al. [1].3964: 
O	All test problems have been pseudorandomly generated by using a generator proposed by Festa and Pallottino in 2003 ([8]).
O	More details about the history and main concepts of CP can be found in Pesant [46].
P	As stated in Russell and Norvig [47], if an existing CSP solving system is available, it is frequently more efficient to solve the problem using it rather than implementing a custom solution.
P	To mention a few applications, Caprara et al. [15] applied CP to solve the railway crew management problem, whereas De Backer et al. [20] successfully applied CP to a vehicle routing problem.
O	More recently, Hooker [33] suggested how an integrated modelling framework can retain, and even enhance, the modelling power of CP while allowing the full computational resources of mathematical programming.
O	The paper of Blum et al. [13] illustrates experiences in hybridising metaheuristics with CP.
P	More specifically, the 2-opt heuristic was applied in 1958 for solving the Traveling Salesman Problem (TSP) [19].
P	LS has proven to be a good heuristic for solving important family of problems like the above-mentioned TSP and a very difficult problem known as Job Shop Scheduling, Van Laarhoven et al. [51].
P	Many authors have proposed solutions for this situation, designing strategies for escaping from local optima, being one of the most prominent a method called Simulated Annealing [36,35].
P	An alternative mechanism that inherits the properties of LS is the J.H. Gutiérrez et al. / Computers & Operations Research 75 (2016) 150–162 155 so-called Variable neighbourhood Search (VNS) algorithm, proposed by Mladenović and Hansen [43].
O	The VNS algorithm as well as some variants and applications are discussed in Hansen et al. [30].
P	For an updated description of the numerous metaheuristic approaches please refer to the book of Xing and Gao [53].
O	The attack to telecommunication towers in Afghanistan occurred by Taliban [1], the assault on an ambulance station in Northern Ireland [2] and the possibility of disruptive threats to the electric grids [3] are examples of such attacks
